,Area,Convex Area,Major_axis_length,Plate_id,Well_id,bbox,centroid
236,248,401,34.82853271506883,DEC_P3,R,"(3104, 150, 3137, 169)","(3118.0241935483873, 157.85887096774192)"
237,228,299,33.18851417723558,DEC_P3,R,"(3120, 118, 3148, 139)","(3134.065789473684, 127.19736842105263)"
238,278,420,44.003307146629915,DEC_P3,R,"(3125, 990, 3161, 1015)","(3143.9892086330933, 1003.4784172661871)"
239,123,132,19.66300922079836,DEC_P3,R,"(3145, 919, 3163, 931)","(3154.2520325203254, 924.3658536585366)"
240,345,431,47.19802600715013,DEC_P3,R,"(3210, 507, 3223, 550)","(3215.7478260869566, 528.431884057971)"
241,144,237,35.56774033848799,DEC_P3,S,"(260, 386, 282, 413)","(271.0, 400.5208333333333)"
242,178,275,38.74397022160796,DEC_P3,S,"(268, 182, 291, 211)","(278.8820224719101, 195.88202247191012)"
243,356,462,49.71259207156017,DEC_P3,S,"(491, 891, 506, 937)","(498.5561797752809, 912.7471910112359)"
244,321,440,44.20920352181669,DEC_P3,S,"(572, 479, 597, 515)","(582.607476635514, 496.71339563862927)"
245,273,377,36.05149115028789,DEC_P3,S,"(890, 975, 918, 1000)","(902.8717948717949, 987.6593406593406)"
246,357,518,46.891006212030824,DEC_P3,S,"(926, 962, 961, 992)","(940.1848739495798, 974.9887955182073)"
247,366,517,41.695107762171226,DEC_P3,S,"(936, 510, 962, 544)","(946.6448087431694, 527.9754098360655)"
248,316,414,43.477539011707556,DEC_P3,S,"(971, 964, 991, 1002)","(980.2246835443038, 982.5)"
249,388,563,51.81134696631657,DEC_P3,S,"(1052, 469, 1099, 486)","(1076.1082474226805, 478.1829896907216)"
250,404,594,48.07659917519024,DEC_P3,S,"(1074, 968, 1122, 987)","(1098.5594059405942, 977.8217821782179)"
251,303,390,36.383774932218635,DEC_P3,S,"(1234, 862, 1258, 892)","(1246.09900990099, 875.0924092409241)"
252,287,333,30.944233314163625,DEC_P3,S,"(1283, 170, 1313, 185)","(1296.7560975609756, 177.02090592334494)"
253,412,562,50.29972744002664,DEC_P3,S,"(1364, 917, 1398, 953)","(1379.1941747572816, 932.3228155339806)"
254,450,746,55.44363263176546,DEC_P3,S,"(1426, 782, 1474, 815)","(1449.111111111111, 798.9911111111111)"
255,376,496,48.78657737196894,DEC_P3,S,"(1865, 313, 1903, 344)","(1883.2712765957447, 326.7925531914894)"
256,288,374,43.24863616539155,DEC_P3,S,"(2056, 921, 2078, 958)","(2067.409722222222, 938.5451388888889)"
257,340,494,41.63116840560412,DEC_P3,S,"(2103, 650, 2122, 689)","(2112.4470588235295, 669.4058823529411)"
258,370,527,49.36238902931378,DEC_P3,S,"(2135, 514, 2154, 557)","(2142.935135135135, 536.2162162162163)"
259,340,458,47.16183943451251,DEC_P3,S,"(2183, 362, 2222, 386)","(2200.914705882353, 373.6764705882353)"
260,376,551,49.08224865867939,DEC_P3,S,"(2339, 628, 2364, 669)","(2351.1063829787236, 647.1303191489362)"
261,342,500,45.67497762880753,DEC_P3,S,"(2348, 315, 2380, 349)","(2362.96783625731, 331.640350877193)"
262,315,438,39.31051858886681,DEC_P3,S,"(2377, 444, 2407, 471)","(2390.1047619047617, 458.9428571428571)"
263,347,444,50.32380561292061,DEC_P3,S,"(2406, 182, 2451, 194)","(2427.201729106628, 187.12103746397693)"
264,332,462,45.39113111164276,DEC_P3,S,"(2491, 358, 2533, 372)","(2511.015060240964, 364.8975903614458)"
265,390,560,52.05698974712684,DEC_P3,S,"(2496, 283, 2537, 314)","(2517.233333333333, 299.47435897435895)"
266,365,510,48.63710485271324,DEC_P3,S,"(2525, 739, 2552, 779)","(2539.282191780822, 757.4383561643835)"
267,316,453,42.67744070936573,DEC_P3,S,"(2532, 782, 2571, 801)","(2550.6424050632913, 792.6360759493671)"
268,348,542,35.369085962868084,DEC_P3,S,"(2538, 249, 2566, 280)","(2548.9080459770116, 261.9080459770115)"
269,265,337,41.046807560455406,DEC_P3,S,"(2539, 207, 2578, 218)","(2557.950943396226, 212.09811320754716)"
270,341,492,43.452461581740955,DEC_P3,S,"(2631, 628, 2646, 669)","(2638.4633431085044, 647.4340175953079)"
271,349,477,44.303277780862054,DEC_P3,S,"(2646, 244, 2666, 283)","(2654.765042979943, 263.13753581661894)"
272,306,440,39.884155486147705,DEC_P3,S,"(2740, 863, 2776, 881)","(2758.1895424836603, 872.4738562091503)"
273,342,464,47.29925713144391,DEC_P3,S,"(2772, 840, 2811, 863)","(2790.7368421052633, 851.4152046783626)"
274,348,497,53.03116726101309,DEC_P3,S,"(2773, 110, 2809, 148)","(2789.152298850575, 128.83908045977012)"
275,634,912,61.307453619086196,DEC_P3,S,"(2821, 708, 2851, 764)","(2834.960567823344, 733.8659305993691)"
276,108,140,20.31314507600133,DEC_P3,S,"(2823, 972, 2837, 989)","(2830.490740740741, 979.6481481481482)"
277,302,416,43.338000388884694,DEC_P3,S,"(2846, 314, 2861, 354)","(2852.519867549669, 332.5960264900662)"
278,365,520,54.5166997235668,DEC_P3,S,"(2894, 901, 2912, 950)","(2902.904109589041, 925.758904109589)"
279,320,433,45.764939495619195,DEC_P3,S,"(2903, 754, 2931, 790)","(2916.103125, 771.109375)"
280,258,369,39.406756437876695,DEC_P3,S,"(2913, 237, 2941, 265)","(2925.5697674418607, 252.18992248062017)"
281,340,471,47.88358670114505,DEC_P3,S,"(2926, 327, 2952, 366)","(2940.5323529411767, 347.7970588235294)"
282,348,509,42.85951250680494,DEC_P3,S,"(2934, 830, 2960, 864)","(2945.2385057471265, 845.3936781609195)"
283,534,722,65.30725627218484,DEC_P3,S,"(2938, 463, 2986, 505)","(2962.569288389513, 485.12546816479403)"
284,330,472,50.1569270569637,DEC_P3,S,"(2983, 726, 3029, 742)","(3006.0454545454545, 733.5181818181818)"
285,200,272,37.72501350587091,DEC_P3,S,"(2988, 105, 3023, 122)","(3005.605, 110.815)"
286,343,486,51.93774876239346,DEC_P3,S,"(2996, 481, 3043, 497)","(3019.938775510204, 488.7725947521866)"
287,330,466,51.688036348915,DEC_P3,S,"(3013, 512, 3058, 525)","(3034.042424242424, 518.3454545454546)"
288,238,350,40.73419879163095,DEC_P3,S,"(3040, 432, 3060, 467)","(3050.09243697479, 449.55882352941177)"
289,122,228,34.34353320606259,DEC_P3,S,"(3041, 878, 3053, 910)","(3046.7295081967213, 895.3770491803278)"
290,335,437,49.2849616295524,DEC_P3,S,"(3045, 565, 3057, 610)","(3050.629850746269, 587.0567164179105)"
291,274,387,45.77406084563881,DEC_P3,S,"(3059, 567, 3102, 583)","(3080.5401459854015, 574.3138686131387)"
292,296,441,42.57897883788734,DEC_P3,S,"(3064, 807, 3103, 830)","(3084.4189189189187, 817.9222972972973)"
293,193,334,42.931764281666624,DEC_P3,S,"(3091, 901, 3108, 937)","(3099.5284974093265, 921.4455958549223)"
294,223,320,40.290758859069165,DEC_P3,S,"(3097, 267, 3124, 298)","(3109.57399103139, 282.15246636771303)"
295,162,291,44.0071374140308,DEC_P3,S,"(3106, 438, 3145, 454)","(3123.882716049383, 446.01851851851853)"
296,207,319,44.90964302195346,DEC_P3,S,"(3106, 609, 3127, 646)","(3116.1400966183573, 626.4734299516908)"
297,179,250,28.94819014586737,DEC_P3,S,"(3107, 866, 3134, 882)","(3119.7653631284916, 873.245810055866)"
298,211,319,42.514229514401144,DEC_P3,S,"(3143, 695, 3158, 735)","(3150.009478672986, 715.473933649289)"
299,273,401,42.08254822088114,DEC_P3,S,"(3233, 407, 3253, 445)","(3243.058608058608, 426.1868131868132)"
300,144,238,27.730829606633993,DEC_P2,P,"(94, 550, 111, 573)","(99.65277777777777, 563.8263888888889)"
301,303,434,41.85395942436028,DEC_P2,P,"(407, 803, 437, 831)","(421.6039603960396, 817.013201320132)"
302,347,577,36.17877930062248,DEC_P2,P,"(411, 982, 439, 1017)","(426.45533141210376, 1002.5619596541786)"
303,323,459,42.32176460775311,DEC_P2,P,"(417, 240, 457, 261)","(435.8235294117647, 250.10835913312692)"
304,340,467,45.215348716284836,DEC_P2,P,"(421, 188, 442, 228)","(430.9823529411765, 208.09117647058824)"
305,296,454,38.82750789403264,DEC_P2,P,"(503, 694, 531, 724)","(514.6554054054054, 706.9256756756756)"
306,265,380,43.7881202360856,DEC_P2,P,"(522, 914, 557, 939)","(540.0075471698113, 926.8188679245283)"
307,286,432,38.25277698581772,DEC_P2,P,"(549, 779, 580, 804)","(563.1573426573426, 790.5874125874126)"
308,155,255,31.866713531686038,DEC_P2,P,"(551, 1003, 578, 1016)","(566.2322580645161, 1010.483870967742)"
309,310,454,43.485649109660486,DEC_P2,P,"(594, 719, 633, 739)","(613.1806451612903, 729.558064516129)"
310,330,494,51.74160608753449,DEC_P2,P,"(665, 839, 702, 873)","(685.3181818181819, 853.4848484848485)"
311,218,278,30.13945097643674,DEC_P2,P,"(677, 996, 704, 1009)","(690.5733944954128, 1002.1192660550458)"
312,319,422,43.7192543167102,DEC_P2,P,"(683, 244, 720, 265)","(700.9184952978056, 253.80564263322884)"
313,380,568,56.914462644520505,DEC_P2,P,"(758, 362, 812, 379)","(785.2105263157895, 369.37105263157895)"
314,349,475,41.16834154909745,DEC_P2,P,"(763, 325, 800, 346)","(779.7965616045846, 333.11174785100286)"
315,356,508,53.83987604514813,DEC_P2,P,"(763, 651, 812, 669)","(788.3230337078652, 658.629213483146)"
316,290,381,47.27271467505546,DEC_P2,P,"(768, 925, 811, 940)","(787.8482758620689, 931.9310344827586)"
317,340,463,46.89127026790659,DEC_P2,P,"(782, 502, 824, 518)","(801.2529411764706, 509.2970588235294)"
318,216,345,38.95892534203846,DEC_P2,P,"(820, 996, 858, 1012)","(837.9444444444445, 1001.675925925926)"
319,316,462,44.76239035725843,DEC_P2,P,"(838, 815, 872, 845)","(853.6044303797469, 828.4240506329114)"
320,300,478,36.283764733298064,DEC_P2,P,"(885, 632, 906, 666)","(895.21, 649.3466666666667)"
321,302,462,37.24138926454118,DEC_P2,P,"(901, 772, 926, 803)","(915.6490066225166, 788.6125827814569)"
322,358,489,45.43281593619155,DEC_P2,P,"(944, 390, 965, 430)","(955.1396648044692, 408.50558659217876)"
323,244,382,37.48635419599286,DEC_P2,P,"(945, 964, 969, 994)","(957.0081967213115, 979.3483606557377)"
324,371,540,48.88452190542541,DEC_P2,P,"(968, 217, 999, 255)","(980.8140161725067, 237.32614555256066)"
325,297,424,32.31691605754243,DEC_P2,P,"(1007, 647, 1038, 669)","(1022.6767676767677, 658.4040404040404)"
326,406,600,54.11458691981619,DEC_P2,P,"(1053, 371, 1102, 396)","(1077.1896551724137, 383.2610837438424)"
327,357,595,43.69033368033537,DEC_P2,P,"(1060, 731, 1099, 758)","(1078.6134453781513, 745.1904761904761)"
328,417,627,41.79406358222077,DEC_P2,P,"(1085, 299, 1115, 336)","(1097.0191846522782, 319.1223021582734)"
329,325,437,40.19087439954019,DEC_P2,P,"(1147, 324, 1180, 347)","(1162.2892307692307, 335.54769230769233)"
330,316,432,35.49776274972908,DEC_P2,P,"(1161, 456, 1192, 479)","(1176.873417721519, 467.2025316455696)"
331,332,454,47.68342824548345,DEC_P2,P,"(1173, 391, 1205, 424)","(1186.9969879518073, 407.66265060240966)"
332,317,440,46.46486366291455,DEC_P2,P,"(1188, 752, 1205, 795)","(1196.4794952681389, 773.5867507886435)"
333,348,467,48.93255126433418,DEC_P2,P,"(1196, 432, 1237, 455)","(1215.6896551724137, 443.14942528735634)"
334,313,457,41.19409801136046,DEC_P2,P,"(1213, 666, 1252, 683)","(1230.996805111821, 673.7476038338658)"
335,319,502,45.09619944470369,DEC_P2,P,"(1231, 876, 1262, 909)","(1246.473354231975, 892.6833855799373)"
336,709,1390,50.838393619695495,DEC_P2,P,"(1279, 909, 1334, 950)","(1309.7574047954865, 929.5712270803949)"
337,709,1390,50.838393619695495,DEC_P2,P,"(1279, 909, 1334, 950)","(1309.7574047954865, 929.5712270803949)"
338,276,430,38.82395545714628,DEC_P2,P,"(1345, 886, 1366, 922)","(1356.0869565217392, 904.5833333333334)"
339,415,582,51.34965704431264,DEC_P2,P,"(1375, 253, 1393, 300)","(1382.8506024096384, 276.8265060240964)"
340,307,715,55.51225182940685,DEC_P2,P,"(1466, 1007, 1511, 1033)","(1492.7752442996743, 1017.2410423452769)"
341,326,471,45.344000199977145,DEC_P2,P,"(1504, 607, 1523, 650)","(1512.659509202454, 627.717791411043)"
342,311,450,48.592345760416976,DEC_P2,P,"(1688, 890, 1717, 929)","(1700.5144694533763, 912.1864951768489)"
343,252,340,38.544333431383805,DEC_P2,P,"(1702, 172, 1716, 207)","(1708.563492063492, 189.29365079365078)"
344,388,552,46.54136438330191,DEC_P2,P,"(1726, 395, 1766, 424)","(1744.3865979381444, 409.71907216494844)"
345,119,166,27.315444863969297,DEC_P2,P,"(1738, 1022, 1761, 1032)","(1747.6974789915967, 1028.0168067226891)"
346,647,1547,64.2786200826757,DEC_P2,P,"(1739, 867, 1793, 915)","(1770.8763523956723, 886.4374034003091)"
347,647,1547,64.2786200826757,DEC_P2,P,"(1739, 867, 1793, 915)","(1770.8763523956723, 886.4374034003091)"
348,509,890,39.49253182466099,DEC_P2,P,"(1779, 756, 1815, 794)","(1798.066797642436, 768.950884086444)"
349,397,427,24.750160805753463,DEC_P2,P,"(1784, 463, 1809, 485)","(1796.544080604534, 473.70277078085644)"
350,366,556,48.78386152645082,DEC_P2,P,"(1801, 736, 1847, 753)","(1822.0710382513662, 743.8579234972677)"
351,311,497,38.95895439676655,DEC_P2,P,"(1809, 900, 1846, 921)","(1827.491961414791, 910.6463022508038)"
352,358,473,46.77646380286759,DEC_P2,P,"(1841, 674, 1861, 714)","(1849.3296089385474, 692.1983240223464)"
353,393,543,42.14427355765078,DEC_P2,P,"(1842, 325, 1860, 363)","(1849.562340966921, 341.6106870229008)"
354,335,471,42.49829113384798,DEC_P2,P,"(1861, 591, 1882, 628)","(1872.3432835820895, 607.0238805970149)"
355,375,566,44.64253316149073,DEC_P2,P,"(1911, 251, 1949, 276)","(1930.4, 264.46933333333334)"
356,392,583,51.84508018707696,DEC_P2,P,"(1916, 774, 1957, 807)","(1935.295918367347, 788.9413265306123)"
357,329,502,45.57087859079311,DEC_P2,P,"(1958, 593, 2003, 611)","(1980.3282674772036, 601.9787234042553)"
358,372,565,53.516421528816736,DEC_P2,P,"(1981, 752, 2030, 767)","(2005.8736559139784, 759.3924731182796)"
359,371,525,47.84605494293668,DEC_P2,P,"(1996, 249, 2036, 276)","(2016.1455525606468, 263.06738544474393)"
360,293,412,39.75004956721993,DEC_P2,P,"(1997, 678, 2031, 701)","(2012.566552901024, 688.2047781569966)"
361,292,424,44.3732011324608,DEC_P2,P,"(2055, 417, 2099, 432)","(2077.082191780822, 424.23972602739724)"
362,282,378,42.96537402483007,DEC_P2,P,"(2098, 198, 2137, 212)","(2116.421985815603, 204.51418439716312)"
363,328,491,48.2559924584103,DEC_P2,P,"(2180, 855, 2201, 898)","(2191.121951219512, 877.405487804878)"
364,699,1410,79.83691809419363,DEC_P2,P,"(2185, 406, 2250, 448)","(2210.9628040057223, 420.9041487839771)"
365,294,423,44.359852627575734,DEC_P2,P,"(2197, 870, 2233, 896)","(2214.278911564626, 881.3265306122449)"
366,411,595,53.54992686320465,DEC_P2,P,"(2260, 661, 2298, 698)","(2277.7104622871047, 678.5304136253042)"
367,698,1247,71.18714113518419,DEC_P2,P,"(2261, 622, 2314, 674)","(2290.8581661891117, 649.0014326647564)"
368,410,644,56.84843796056212,DEC_P2,P,"(2324, 660, 2368, 695)","(2346.3048780487807, 677.0121951219512)"
369,281,471,40.279946001387465,DEC_P2,P,"(2331, 877, 2357, 906)","(2345.943060498221, 890.4697508896797)"
370,209,299,42.57562450596797,DEC_P2,P,"(2357, 1020, 2398, 1032)","(2377.870813397129, 1026.3205741626793)"
371,372,534,51.39594565781741,DEC_P2,P,"(2420, 762, 2447, 804)","(2434.8387096774195, 784.9623655913979)"
372,259,378,45.504831513219926,DEC_P2,P,"(2496, 357, 2534, 378)","(2514.324324324324, 366.9305019305019)"
373,297,443,44.67114990552524,DEC_P2,P,"(2496, 960, 2522, 997)","(2508.989898989899, 979.9191919191919)"
374,284,405,44.37595619884754,DEC_P2,P,"(2504, 855, 2529, 893)","(2517.9859154929577, 871.7992957746479)"
375,735,1538,51.82263151731791,DEC_P2,P,"(2510, 498, 2558, 545)","(2536.83537414966, 516.6952380952381)"
376,409,593,50.51452451269632,DEC_P2,P,"(2602, 379, 2621, 424)","(2612.1026894865527, 402.2518337408313)"
377,334,443,50.89830870655041,DEC_P2,P,"(2619, 201, 2664, 218)","(2640.808383233533, 209.2425149700599)"
378,345,532,52.87507839717199,DEC_P2,P,"(2619, 773, 2659, 807)","(2639.559420289855, 789.4608695652174)"
379,352,507,36.6348958333386,DEC_P2,P,"(2637, 601, 2665, 632)","(2652.184659090909, 617.6818181818181)"
380,364,512,53.019485193793365,DEC_P2,P,"(2769, 759, 2808, 793)","(2788.120879120879, 774.8379120879121)"
381,293,391,46.76004351574244,DEC_P2,P,"(2777, 875, 2807, 910)","(2791.703071672355, 892.5767918088737)"
382,371,514,47.64773547174242,DEC_P2,P,"(2799, 342, 2840, 363)","(2819.603773584906, 353.38814016172506)"
383,320,442,46.727059288222776,DEC_P2,P,"(2803, 855, 2835, 889)","(2818.83125, 871.565625)"
384,412,591,52.21155353285739,DEC_P2,P,"(2821, 280, 2857, 316)","(2840.25, 298.1067961165049)"
385,211,304,36.30337448982448,DEC_P2,P,"(2849, 1014, 2875, 1039)","(2859.6635071090045, 1026.568720379147)"
386,375,537,49.04166008611329,DEC_P2,P,"(2891, 415, 2923, 451)","(2907.0, 431.904)"
387,309,401,44.342429572537526,DEC_P2,P,"(2892, 541, 2922, 573)","(2907.0161812297733, 555.6957928802589)"
388,352,511,43.254875004598354,DEC_P2,P,"(2898, 731, 2929, 763)","(2914.1704545454545, 746.5426136363636)"
389,330,535,41.28814231816913,DEC_P2,P,"(2916, 815, 2955, 840)","(2934.0939393939393, 825.8363636363637)"
390,336,468,44.15901745566376,DEC_P2,P,"(2930, 647, 2954, 685)","(2942.529761904762, 664.797619047619)"
391,315,478,48.301611667956536,DEC_P2,P,"(2943, 939, 2989, 955)","(2964.980952380952, 947.2158730158731)"
392,391,630,42.441006591408836,DEC_P2,P,"(2957, 394, 2996, 421)","(2977.2813299232735, 406.1611253196931)"
393,316,425,30.153301805029823,DEC_P2,P,"(3062, 828, 3082, 855)","(3071.8544303797466, 840.1677215189874)"
394,362,445,40.92766256866313,DEC_P2,P,"(3066, 636, 3104, 654)","(3081.5883977900553, 645.4060773480663)"
395,303,407,44.18154672030458,DEC_P2,P,"(3106, 591, 3144, 613)","(3126.3267326732675, 603.059405940594)"
396,360,519,47.52059405230912,DEC_P2,P,"(3144, 435, 3170, 475)","(3155.652777777778, 454.4222222222222)"
397,406,454,27.719409243045906,DEC_P2,Q,"(333, 96, 361, 116)","(346.37931034482756, 105.3103448275862)"
398,336,471,34.71099635541404,DEC_P2,R,"(148, 660, 180, 679)","(163.61011904761904, 668.5386904761905)"
399,363,499,45.83114066412678,DEC_P2,R,"(228, 324, 266, 346)","(248.2451790633609, 334.40771349862257)"
400,281,359,39.48503336561893,DEC_P2,R,"(253, 481, 279, 511)","(266.4056939501779, 495.43060498220643)"
401,600,858,48.75026645189077,DEC_P2,R,"(259, 683, 306, 704)","(280.93333333333334, 692.1633333333333)"
402,320,442,39.08259516563181,DEC_P2,R,"(261, 621, 283, 656)","(270.609375, 638.18125)"
403,398,585,50.205039032173886,DEC_P2,R,"(279, 543, 324, 569)","(300.1105527638191, 554.1331658291457)"
404,336,482,45.52680147838698,DEC_P2,R,"(291, 462, 320, 497)","(303.5357142857143, 479.75)"
405,228,309,31.523188851603898,DEC_P2,R,"(292, 184, 319, 204)","(305.60526315789474, 191.91666666666666)"
406,279,369,39.17389285342292,DEC_P2,R,"(292, 973, 315, 1006)","(305.23655913978496, 989.4086021505376)"
407,331,465,42.98072381405433,DEC_P2,R,"(298, 454, 333, 480)","(314.6978851963746, 466.3776435045317)"
408,295,397,43.8156496944511,DEC_P2,R,"(306, 522, 346, 540)","(325.6305084745763, 531.3864406779661)"
409,316,422,48.81071881575521,DEC_P2,R,"(339, 923, 382, 941)","(360.71835443037975, 932.2056962025316)"
410,260,283,28.36800127310163,DEC_P2,R,"(357, 120, 385, 134)","(369.7269230769231, 126.60384615384615)"
411,278,357,43.85675965777769,DEC_P2,R,"(392, 118, 432, 136)","(411.48920863309354, 126.6726618705036)"
412,380,507,44.51123305589505,DEC_P2,R,"(396, 833, 431, 862)","(414.9789473684211, 848.4763157894737)"
413,331,428,44.46929840060607,DEC_P2,R,"(406, 321, 428, 359)","(417.4531722054381, 337.34138972809666)"
414,378,538,42.220962235255584,DEC_P2,R,"(407, 677, 425, 716)","(414.7010582010582, 696.8915343915344)"
415,357,466,44.75151664506973,DEC_P2,R,"(418, 379, 448, 412)","(432.781512605042, 394.81232492997196)"
416,184,277,41.465707896159955,DEC_P2,R,"(438, 122, 473, 140)","(454.1630434782609, 131.1358695652174)"
417,319,429,41.24557288890798,DEC_P2,R,"(442, 241, 459, 277)","(449.8934169278997, 258.08777429467085)"
418,350,517,48.03626700389787,DEC_P2,R,"(442, 899, 475, 933)","(455.56, 916.4114285714286)"
419,290,402,42.082222455199265,DEC_P2,R,"(456, 403, 489, 427)","(471.0931034482759, 414.7896551724138)"
420,301,417,40.05308584059191,DEC_P2,R,"(473, 301, 490, 338)","(480.62126245847173, 318.74418604651163)"
421,319,444,42.79325217230552,DEC_P2,R,"(480, 855, 520, 871)","(499.3197492163009, 862.1128526645768)"
422,332,425,30.458592029895808,DEC_P2,R,"(504, 919, 529, 945)","(516.0, 933.906626506024)"
423,289,395,39.23475167448505,DEC_P2,R,"(506, 225, 537, 250)","(522.1626297577855, 238.46712802768167)"
424,298,430,38.711802335750164,DEC_P2,R,"(507, 165, 542, 182)","(523.1711409395973, 172.86241610738256)"
425,340,484,46.74829749410976,DEC_P2,R,"(519, 574, 562, 591)","(539.8470588235294, 581.1676470588235)"
426,184,283,34.645029763511836,DEC_P2,R,"(524, 122, 549, 146)","(534.9728260869565, 131.54891304347825)"
427,301,404,37.54639703705819,DEC_P2,R,"(530, 939, 566, 958)","(547.7740863787376, 947.8106312292359)"
428,426,827,46.96465972305155,DEC_P2,R,"(534, 404, 564, 453)","(549.0586854460093, 422.83098591549293)"
429,304,391,45.857745307424906,DEC_P2,R,"(569, 607, 600, 639)","(582.6546052631579, 624.0394736842105)"
430,513,791,58.72321738977165,DEC_P2,R,"(571, 920, 622, 947)","(599.5711500974659, 936.5653021442495)"
431,360,498,45.80527250809944,DEC_P2,R,"(579, 844, 610, 879)","(595.3833333333333, 862.2972222222222)"
432,405,580,48.26663223823369,DEC_P2,R,"(619, 762, 652, 799)","(633.9037037037037, 779.5901234567901)"
433,337,457,46.52296493940563,DEC_P2,R,"(646, 543, 688, 558)","(665.5786350148368, 549.8724035608309)"
434,442,730,41.27062490729447,DEC_P2,R,"(685, 113, 725, 140)","(706.0859728506788, 128.17420814479638)"
435,345,486,51.37764777725813,DEC_P2,R,"(695, 620, 740, 640)","(717.0405797101449, 629.2666666666667)"
436,305,430,42.459981482603034,DEC_P2,R,"(697, 390, 735, 412)","(715.7967213114754, 399.48852459016393)"
437,353,524,46.98281521769256,DEC_P2,R,"(698, 524, 725, 561)","(710.6118980169972, 541.8838526912182)"
438,324,583,36.55913389900697,DEC_P2,R,"(727, 111, 761, 133)","(745.5956790123457, 119.95987654320987)"
439,266,378,31.02108782218649,DEC_P2,R,"(749, 927, 773, 953)","(764.1654135338346, 941.5112781954887)"
440,292,381,44.945599031448936,DEC_P2,R,"(783, 322, 815, 353)","(797.9623287671233, 337.5650684931507)"
441,320,409,46.56913447167356,DEC_P2,R,"(837, 670, 879, 683)","(858.284375, 675.521875)"
442,332,447,45.31009713515178,DEC_P2,R,"(847, 640, 888, 653)","(866.3704819277109, 646.1626506024096)"
443,322,458,45.12688226514388,DEC_P2,R,"(848, 204, 879, 237)","(863.8975155279503, 220.40993788819875)"
444,344,498,46.067757220723394,DEC_P2,R,"(860, 800, 903, 820)","(881.0959302325581, 808.4622093023256)"
445,295,414,41.279509626487446,DEC_P2,R,"(901, 160, 929, 192)","(916.4508474576271, 176.74915254237288)"
446,333,483,40.905357596812664,DEC_P2,R,"(904, 518, 933, 547)","(915.8888888888889, 531.6936936936937)"
447,926,2189,88.84354182309866,DEC_P2,R,"(912, 651, 980, 710)","(942.5550755939524, 683.719222462203)"
448,376,522,50.851139233082186,DEC_P2,R,"(956, 599, 1002, 614)","(978.6702127659574, 606.0292553191489)"
449,392,565,47.772863748809065,DEC_P2,R,"(987, 283, 1018, 319)","(1003.4566326530612, 300.8520408163265)"
450,344,536,40.4147207808658,DEC_P2,R,"(997, 741, 1036, 764)","(1015.296511627907, 751.1453488372093)"
451,323,435,33.97132079976975,DEC_P2,R,"(1007, 503, 1037, 526)","(1020.2662538699691, 512.7120743034055)"
452,688,1143,83.79355749299421,DEC_P2,R,"(1025, 386, 1095, 422)","(1056.2223837209303, 400.88226744186045)"
453,287,421,41.19717158834185,DEC_P2,R,"(1031, 144, 1072, 161)","(1051.2369337979094, 153.05226480836237)"
454,371,548,51.657659552938995,DEC_P2,R,"(1034, 713, 1081, 733)","(1057.4123989218328, 722.3369272237197)"
455,272,377,32.316794154192735,DEC_P2,R,"(1044, 242, 1070, 265)","(1058.110294117647, 254.36764705882354)"
456,340,379,30.324904047181526,DEC_P2,R,"(1063, 328, 1093, 345)","(1079.8617647058823, 336.85)"
457,310,458,38.703197248571016,DEC_P2,R,"(1070, 954, 1089, 988)","(1080.5451612903225, 969.8032258064516)"
458,372,444,26.70298843388216,DEC_P2,R,"(1107, 873, 1134, 898)","(1118.236559139785, 887.3844086021505)"
459,322,448,32.56190170128543,DEC_P2,R,"(1154, 420, 1185, 442)","(1167.1149068322982, 429.20186335403724)"
460,328,434,44.18660783566442,DEC_P2,R,"(1214, 780, 1228, 821)","(1220.8323170731708, 800.2835365853658)"
461,338,468,35.0938407515543,DEC_P2,R,"(1295, 195, 1327, 216)","(1312.180473372781, 205.87278106508876)"
462,318,414,43.95775852169827,DEC_P2,R,"(1350, 259, 1366, 300)","(1356.8867924528302, 279.1446540880503)"
463,421,645,38.043116605098334,DEC_P2,R,"(1395, 210, 1428, 240)","(1415.4038004750594, 226.90498812351544)"
464,301,443,43.69758373359104,DEC_P2,R,"(1403, 319, 1430, 353)","(1416.514950166113, 335.72425249169436)"
465,837,1375,59.59250960245272,DEC_P2,R,"(1432, 145, 1474, 200)","(1448.9223416965353, 167.96296296296296)"
466,837,1375,59.59250960245272,DEC_P2,R,"(1432, 145, 1474, 200)","(1448.9223416965353, 167.96296296296296)"
467,533,804,40.18723127395082,DEC_P2,R,"(1499, 973, 1532, 1007)","(1516.0187617260788, 992.5834896810507)"
468,868,1363,66.11288793447643,DEC_P2,R,"(1540, 761, 1578, 826)","(1558.860599078341, 794.8225806451613)"
469,302,387,40.82763550365608,DEC_P2,R,"(1553, 943, 1590, 961)","(1571.6059602649007, 951.7185430463576)"
470,345,482,39.5037540223713,DEC_P2,R,"(1602, 561, 1637, 580)","(1619.9971014492753, 568.759420289855)"
471,218,299,22.271592815904288,DEC_P2,R,"(1619, 251, 1637, 273)","(1627.1376146788991, 261.2522935779817)"
472,149,220,25.93977359533446,DEC_P2,R,"(1642, 116, 1656, 141)","(1647.7986577181207, 125.2751677852349)"
473,375,548,44.623100417938375,DEC_P2,R,"(1674, 663, 1693, 705)","(1683.3626666666667, 683.5653333333333)"
